# P212
# ISBN-13
5[4],sevens[men],NOUN,7[8],compound[nmod:poss]
6[5],player['s],NOUN[PART],7[4],compound[case]
7[6],ID[sevens],NOUN,0[8],root[compound]
<none>[7],<none>[player],<none>[NOUN],<none>[8],<none>[compound]
<none>[8],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P4976
# Scottish Rugby Union women's player ID
1,Scottish,ADJ,3,amod
2,Rugby,PROPN[ADJ],3,compound[amod]
3,Union,PROPN,4,compound
4[4-5],women[women's],NOUN[_],7[_],nmod:poss[_]
5[4],'s[women],PART[NOUN],4[7],case[nmod:poss]
6[5],player['s],NOUN[PART],7[4],compound[case]
7[6],ID[player],NOUN,0[7],root[compound]
<none>[7],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P4982
# Women’s Elite Rugby player ID
1[1-2],Women[Women’s],NOUN[_],6[_],nmod:poss[_]
2[1],’s[Women],PART[NOUN],1[6],case[nmod:poss]
3[2],Elite[’s],ADJ[PART],6[1],amod[case]
4[3],Rugby[Elite],PROPN[ADJ],5[6],compound[amod]
5[4],player[Rugby],NOUN[PROPN],6[5],compound
6[5],ID[player],NOUN,0[6],root[compound]
<none>[6],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P4987
# Scottish Rugby Union women's sevens player ID
1,Scottish,ADJ,3,amod
2,Rugby,PROPN[ADJ],3,compound[amod]
3,Union,PROPN,4,compound
4[4-5],women[women's],NOUN[_],8[_],nmod:poss[_]
5[4],'s[women],PART[NOUN],4[8],case[nmod:poss]
6[5],sevens['s],NOUN[PART],7[4],compound[case]
7[6],player[sevens],NOUN,8,compound
8[7],ID[player],NOUN,0[8],root[compound]
<none>[8],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P5013
# Welsh Rugby Union women's player ID
1,Welsh,ADJ,3,amod
2,Rugby,PROPN,3,compound
3,Union,PROPN,4,compound
4[4-5],women[women's],NOUN[_],7[_],nmod:poss[_]
5[4],'s[women],PART[NOUN],4[7],case[nmod:poss]
6[5],player['s],NOUN[PART],7[4],compound[case]
7[6],ID[player],NOUN,0[7],root[compound]
<none>[7],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P5014
# Welsh Rugby Union men's sevens player ID
1,Welsh,ADJ,3,amod
2,Rugby,PROPN,3,compound
3,Union,PROPN,4,compound
4[4-5],men's,NOUN[_],7[_],compound[_]
5[4],sevens[men],PROPN[NOUN],6[8],compound[nmod:poss]
6[5],player['s],NOUN[PART],7[4],compound[case]
7[6],ID[sevens],NOUN,0[8],root[compound]
<none>[7],<none>[player],<none>[NOUN],<none>[8],<none>[compound]
<none>[8],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P5067
# non-operating temperature
1,non-operating[non],ADJ[ADV],2,amod[advmod]
2,temperature[-operating],NOUN[VERB],0[3],root[amod]
<none>[3],<none>[temperature],<none>[NOUN],<none>[0],<none>[root]

# P5148
# e-MEC entry
1,e-MEC[e],PROPN,2[3],compound
2,entry[-],NOUN[PUNCT],0[3],root[punct]
<none>[3],<none>[MEC],<none>[PROPN],<none>[4],<none>[compound]
<none>[4],<none>[entry],<none>[NOUN],<none>[0],<none>[root]

# P5156
# Norwegian war sailor register ship-ID
1,Norwegian,ADJ,2[4],amod
2,war,NOUN,3[4],compound
3,sailor,NOUN,5[4],compound
4,register,NOUN,5[0],compound[root]
5,ship,NOUN,0[7],root[compound]
6,-ID[-],NOUN[PUNCT],5[7],appos[punct]
<none>[7],<none>[ID],<none>[NOUN],<none>[4],<none>[appos]

# P5165
# Norsk pop- og rockleksikon ID
1,Norsk,PROPN[ADJ],5[6],compound[amod]
2,pop-[pop],X[NOUN],5[6],compound
3,og[-],PROPN[PUNCT],5[2],compound[punct]
4,rockleksikon[og],PROPN[CCONJ],5,compound[cc]
5,ID[rockleksikon],NOUN,0[2],root[conj]
<none>[6],<none>[ID],<none>[PROPN],<none>[0],<none>[root]

# P5175
# Univ-droit jurist ID
1,Univ[Univ-],PROPN[ADJ],4,compound[amod]
2,-droit[droit],ADJ[NOUN],4,amod[compound]
3,jurist,NOUN,4,compound
4,ID,NOUN,0,root

# P5200
# eBird hotspot ID
1,e[eBird],PROPN,4[3],compound
2,Bird[hotspot],NOUN[PROPN],4[3],compound
3,hotspot[ID],NOUN[PROPN],4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5222
# National Women's Soccer League player ID
1,National,ADJ,2,amod
2[2-3],Women[Women's],PROPN[_],7[_],nmod:poss[_]
3[2],'s[Women],PART[PROPN],2[7],case[nmod:poss]
4[3],Soccer['s],PROPN[PART],5[2],compound[case]
5[4],League[Soccer],PROPN,7[5],compound
6[5],player[League],NOUN[PROPN],7,compound
7[6],ID[player],NOUN,0[7],root[compound]
<none>[7],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P5224
# OlimpBase Women's Chess Olympiad player ID
1,OlimpBase,PROPN,2,compound
2[2-3],Women's,PROPN[_],6[_],compound[_]
3[2],Chess[Women],NOUN[PROPN],6[7],compound[nmod:poss]
4[3],Olympiad['s],NOUN[PART],6[2],compound[case]
5[4],player[Chess],NOUN[PROPN],6[5],compound
6[5],ID[Olympiad],NOUN[PROPN],0[7],root[compound]
<none>[6],<none>[player],<none>[NOUN],<none>[7],<none>[compound]
<none>[7],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P5356
# Laut.de artist ID
1,Laut[Laut.de],PROPN,4[0],compound[root]
2,.de[artist],PROPN[NOUN],4[3],compound
3,artist[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5431
# setlist.fm artist ID
1,setlist[setlist.fm],NOUN,2[0],compound[root]
2,.fm[artist],NOUN,4[3],compound
3,artist[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5432
# setlist.fm venue ID
1,setlist[setlist.fm],NOUN,2[0],compound[root]
2,.fm[venue],NOUN,4[3],compound
3,venue[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5440
# Elysee.fr president ID
1,Elysee[Elysee.fr],PROPN,5[3],compound
2,.[president],PUNCT[NOUN],1[3],punct[compound]
3,fr[ID],PROPN,5[0],compound[root]
4[<none>],president[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5476
# LegaBasket.it player ID
1,LegaBasket[LegaBasket.it],PROPN,4[3],compound
2,.it[player],PROPN[NOUN],4[3],compound
3,player[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5491
# BD Gest' author ID
1,BD,PROPN,5[2],nmod:poss[compound]
2,Gest[Gest'],PROPN,1[0],flat[root]
3,'[author],PART[NOUN],1[4],case[compound]
4,author[ID],NOUN,5[2],compound[appos]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5492
# EDIT16 catalogue author ID
1,EDIT16[EDIT],PROPN,2[0],compound[root]
2,catalogue[16],NOUN[NUM],4[1],compound[nummod]
3,author[catalogue],NOUN,4[1],compound[appos]
4,ID[author],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[1],<none>[appos]

# P5493
# EDIT16 catalogue printer ID
1,EDIT16[EDIT],PROPN,2[0],compound[root]
2,catalogue[16],NOUN[NUM],4[1],compound[nummod]
3,printer[catalogue],NOUN,4[5],compound
4,ID[printer],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[1],<none>[appos]

# P5545
# Paris Faculty of Letters professor ID (1809–1908)
1,Paris,PROPN,2,compound
2,Faculty,PROPN,6[5],compound
3,of,ADP,4,case
4,Letters,PROPN,2,nmod
5,professor,NOUN,6[0],compound[root]
6,ID,NOUN[PROPN],0[5],root[appos]
7,(,PUNCT,8,punct
8,1809[1809–],NUM,6,nmod:tmod[appos]
9,–1908[1908],NUM,8,dep[nummod]
10,),PUNCT,8,punct

# P5579
# flight-report.com Airline identifier
1,flight[flight-report.com],NOUN[X],3[0],compound[root]
2,-[Airline],PUNCT[NOUN],1[3],punct[compound]
3,report.com[identifier],NOUN,5[1],compound[appos]
4[<none>],Airline[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],identifier[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5587
# Libris-URI
1,Libris-URI[Libris],PROPN,0,root
<none>[2],<none>[-],<none>[PUNCT],<none>[1],<none>[punct]
<none>[3],<none>[URI],<none>[PROPN],<none>[1],<none>[appos]

# P5593
# Poisson's ratio
1[1-2],Poisson[Poisson's],PROPN[_],3[_],nmod:poss[_]
2[1],'s[Poisson],PART[PROPN],1[3],case[nmod:poss]
3[2],ratio['s],NOUN[PART],0[1],root[case]
<none>[3],<none>[ratio],<none>[NOUN],<none>[0],<none>[root]

# P5599
# Inventory of Quebec's Places of Worship ID
1,Inventory,NOUN[PROPN],0,root
2,of,ADP,5,case
3[3-4],Quebec[Quebec's],PROPN[_],5[_],nmod:poss[_]
4[3],'s[Quebec],PART[PROPN],3[5],case[nmod:poss]
5[4],Places['s],PROPN[PART],1[3],nmod[case]
6[5],of[Places],ADP[PROPN],8[1],case[nmod]
7[6],Worship[of],PROPN[ADP],8,compound[case]
8[7],ID[Worship],NOUN[PROPN],5[8],nmod[compound]
<none>[8],<none>[ID],<none>[PROPN],<none>[5],<none>[nmod]

# P5612
# LegaBasket.it coach ID
1,LegaBasket[LegaBasket.it],PROPN,4[3],compound
2,.it[coach],PROPN[NOUN],4[3],compound
3,coach[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5628
# Football.it female player ID
1,Football[Football.it],NOUN[PROPN],2[0],compound[root]
2,.it[female],PROPN[ADJ],5[4],compound[amod]
3,female[player],ADJ[NOUN],5[4],amod[compound]
4,player[ID],NOUN,5[1],compound[appos]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5644
# World Rugby Women's World Cup player ID
1,World,PROPN,2,compound
2,Rugby,PROPN,3,compound
3[3-4],Women[Women's],PROPN[_],8[_],nmod:poss[_]
4[3],'s[Women],PART[PROPN],3[8],case[nmod:poss]
5[4],World['s],PROPN[PART],6[3],compound[case]
6[5],Cup[World],PROPN,8[6],compound
7[6],player[Cup],NOUN[PROPN],8,compound
8[7],ID[player],NOUN,0[8],root[compound]
<none>[8],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P5683
# iNaturalist observation ID
1,i[iNaturalist],PRON[NOUN],4[3],compound
2,Naturalist[observation],ADJ[NOUN],4[3],amod[compound]
3,observation[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5769
# editor-in-chief
1,editor,NOUN,3[0],compound[root]
2,-,PUNCT,1,punct
3,in-[in],ADJ[ADP],4[5],amod[case]
4,chief[-],NOUN[PUNCT],0[5],root[punct]
<none>[5],<none>[chief],<none>[NOUN],<none>[1],<none>[nmod]

# P5770
# Animator.ru person ID
1,Animator[Animator.ru],NOUN[PROPN],4[0],compound[root]
2,.ru[person],PROPN[NOUN],4[3],compound
3,person[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5777
# CoinMarketCap cryptocurrency ID
1,CoinMarketCap[CoinMarket],PROPN,3[2],compound
2,cryptocurrency[Cap],NOUN,3[0],compound[root]
3,ID[cryptocurrency],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[2],<none>[appos]

# P5786
# Moviepilot.de film ID
1,Moviepilot[Moviepilot.de],NOUN[PROPN],4[3],compound
2,.de[film],X[NOUN],4[3],compound
3,film[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5790
# Skijumping.pl jumper ID
1,Skijumping[Skijumping.pl],PROPN,4[3],compound
2,.pl[jumper],NOUN,4[3],compound
3,jumper[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5851
# Ex-USSR internal airport code
1,Ex,PROPN[ADJ],0[3],root[amod]
2,-USSR[-],PROPN[PUNCT],1[3],flat[punct]
3,internal[USSR],ADJ[PROPN],5[6],amod[compound]
4,airport[internal],NOUN[ADJ],5[6],compound[amod]
5,code[airport],NOUN,1[6],appos[compound]
<none>[6],<none>[code],<none>[NOUN],<none>[0],<none>[root]

# P5891
# Bpk-ID
1,Bpk,PROPN,0[3],root[compound]
2,-ID[-],PROPN[PUNCT],1[3],flat[punct]
<none>[3],<none>[ID],<none>[PROPN],<none>[0],<none>[root]

# P5918
# Sprockhoff-ID
1,Sprockhoff,PROPN,0[3],root[compound]
2,-ID[-],PROPN[PUNCT],1[3],flat[punct]
<none>[3],<none>[ID],<none>[PROPN],<none>[0],<none>[root]

# P5925
# Moviepilot.de series ID
1,Moviepilot[Moviepilot.de],PROPN,4[0],compound[root]
2,.de[series],PROPN[NOUN],4[3],compound
3,series[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5958
# Women's Japan Basketball League ID
1[1-2],Women[Women's],NOUN[_],6[_],nmod:poss[_]
2[1],'s[Women],PART[NOUN],1[6],case[nmod:poss]
3[2],Japan['s],PROPN[PART],6[1],compound[case]
4[3],Basketball[Japan],PROPN,5,compound
5[4],League[Basketball],PROPN,6[5],compound
6[5],ID[League],NOUN[PROPN],0[6],root[compound]
<none>[6],<none>[ID],<none>[PROPN],<none>[0],<none>[root]

# P5987
# Indiancine.ma film ID
1,Indiancine[Indiancine.ma],PROPN,5[3],compound
2,.[film],PUNCT[NOUN],1[3],punct[compound]
3,ma[ID],NOUN,5[0],compound[root]
4[<none>],film[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P5989
# Indiancine.ma person ID
1,Indiancine[Indiancine.ma],PROPN,5[0],compound[root]
2,.[person],PUNCT[NOUN],1[3],punct[compound]
3,ma[ID],NOUN,4[1],compound[appos]
4[<none>],person[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6020
# d'Art d'Art ! ID
1,d'Art[d'],PROPN[X],2[3],compound
2,d'Art[Art],PROPN[NOUN],0[3],root[compound]
3,![d'Art],PUNCT[NOUN],2[0],punct[root]
4,ID[!],NOUN[PUNCT],2[3],appos[punct]
<none>[5],<none>[ID],<none>[PROPN],<none>[3],<none>[parataxis]

# P6041
# John J. Audubon's Birds of America ID
1,John,PROPN,0[5],root[nmod:poss]
2,J.,PROPN,1,flat
3[3-4],Audubon[Audubon's],PROPN[_],1[_],flat[_]
4[3],'s[Audubon],PART[PROPN],1,case[flat]
5[4],Birds['s],PROPN[PART],8[1],compound[case]
6[5],of[Birds],ADP[NOUN],7[0],case[root]
7[6],America[of],PROPN[ADP],5[8],nmod[case]
8[7],ID[America],NOUN[PROPN],1[8],nmod[compound]
<none>[8],<none>[ID],<none>[PROPN],<none>[5],<none>[nmod]

# P6043
# Espèces Envahissantes Outre-mer ID
1,Espèces,X[NOUN],4[0],punct[root]
2,Envahissantes,NOUN,4[1],compound[appos]
3,Outre-mer[Outre],NOUN[ADJ],4[5],compound[amod]
4,ID[-],NOUN[PUNCT],0[5],root[punct]
<none>[5],<none>[mer],<none>[NOUN],<none>[6],<none>[compound]
<none>[6],<none>[ID],<none>[NOUN],<none>[1],<none>[appos]

# P6102
# Schleswig-Holstein cultural heritage object ID
1,Schleswig[Schleswig-Holstein],PROPN,3[5],compound
2,-[cultural],PUNCT[ADJ],1[3],punct[amod]
3,Holstein[heritage],PROPN[NOUN],7[5],compound
4,cultural[object],ADJ[NOUN],5,amod[compound]
5,heritage[ID],NOUN,7[0],compound[root]
6[<none>],object[<none>],NOUN[<none>],7[<none>],compound[<none>]
7[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6124
# Sotheby's person ID
1,Sotheby[Sotheby's],PROPN,4[3],nmod:poss[compound]
2,'s[person],PART[NOUN],1[3],case[compound]
3,person[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6154
# r-hockey.ru person ID
1,r[r-hockey.ru],AUX[PROPN],5[0],cop[root]
2,-hockey[person],PROPN[NOUN],4[3],compound
3,.ru[ID],PUNCT[NOUN],4[1],punct[appos]
4[<none>],person[<none>],NOUN[<none>],5[<none>],compound[<none>]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6155
# Sotheby's Museum Network ID
1,Sotheby[Sotheby's],PROPN,5[3],nmod:poss[compound]
2,'s[Museum],PART[PROPN],1[4],case[compound]
3,Museum[Network],PROPN,4,compound
4,Network[ID],PROPN,5[0],compound[root]
5[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6170
# System16 identifier
1,System16[System],NOUN,2[3],compound
2,identifier[16],NOUN[NUM],0[1],root[nummod]
<none>[3],<none>[identifier],<none>[NOUN],<none>[0],<none>[root]

# P6176
# Cal-IPC ID
1,Cal,PROPN,3[0],compound[root]
2,-IPC[-],PROPN[PUNCT],3[1],compound[punct]
3,ID[IPC],NOUN[PROPN],0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[1],<none>[appos]

# P6223
# L'Encyclopédie philosophique ID
1,L'Encyclopédie[L'],X[PROPN],3[4],compound
2,philosophique[Encyclopédie],X[PROPN],3[4],compound
3,ID[philosophique],NOUN[ADJ],0[4],root[amod]
<none>[4],<none>[ID],<none>[PROPN],<none>[0],<none>[root]

# P6319
# Italian Footballers' Association player ID
1,Italian,ADJ,2,amod
2[2-3],Footballers[Footballers'],PROPN[_],6[_],nmod:poss[_]
3[2],'[Footballers],PART[PROPN],2[4],case[nmod:poss]
4[3],Association['],PROPN[PART],6[2],compound[case]
5[4],player[Association],NOUN[PROPN],6,compound
6[5],ID[player],NOUN,0[6],root[compound]
<none>[6],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6321
# Teams.by player ID
1,Teams[Teams.by],NOUN,4[3],compound
2,.by[player],NUM[NOUN],1[3],dep[compound]
3,player[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6367
# Bahamut Gamer's Community ACG Database ID
1,Bahamut,PROPN,2,compound
2[2-3],Gamer[Gamer's],PROPN[_],7[_],nmod:poss[_]
3[2],'s[Gamer],PART[PROPN],2[4],case[nmod:poss]
4[3],Community['s],NOUN[PART],7[2],compound[case]
5[4],ACG[Community],PROPN,7,compound
6[5],Database[ACG],NOUN[PROPN],7,compound
7[6],ID[Database],NOUN,0[7],root[compound]
<none>[7],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6376
# Psyl'list species ID
1,Psyl'list[Psyl'],NOUN,2,compound
2,species[list],NOUN,3[0],compound[root]
3,ID[species],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[2],<none>[obj]

# P6391
# U-DISE code
1,U,NOUN[PROPN],3,compound
2,-DISE[-],X[PUNCT],3,compound[punct]
3,code[DISE],NOUN,0[4],root[compound]
<none>[4],<none>[code],<none>[NOUN],<none>[0],<none>[root]

# P6398
# iTunes movie ID
1,i[iTunes],PRON[NOUN],4[3],compound
2,Tunes[movie],NOUN,4[3],compound
3,movie[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6404
# Treccani's Dizionario di Storia ID
1[1-2],Treccani's,PROPN[_],0[_],root[_]
2[1],Dizionario[Treccani],PROPN,1[3],flat[nmod:poss]
3[2],di['s],PROPN[PART],5[1],compound[case]
4[3],Storia[Dizionario],PROPN,5[0],compound[root]
5[4],ID[di],NOUN[PROPN],1[6],appos[compound]
<none>[5],<none>[Storia],<none>[PROPN],<none>[6],<none>[compound]
<none>[6],<none>[ID],<none>[PROPN],<none>[3],<none>[nmod]

# P6410
# LevskiSofia.info coach ID
1,LevskiSofia[LevskiSofia.info],PROPN,4[0],compound[root]
2,.info[coach],PROPN[NOUN],4[3],compound
3,coach[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6411
# LevskiSofia.info player ID
1,LevskiSofia[LevskiSofia.info],PROPN,4[0],compound[root]
2,.info[player],PROPN[NOUN],4[3],compound
3,player[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6416
# sport-strana.ru article ID
1,sport[sport-strana.ru],NOUN,3[0],compound[root]
2,-[article],PUNCT[NOUN],1[3],punct[compound]
3,strana[ID],PROPN[NOUN],6[1],compound[appos]
4[<none>],.ru[<none>],PROPN[<none>],6[<none>],compound[<none>]
5[<none>],article[<none>],NOUN[<none>],6[<none>],compound[<none>]
6[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6421
# infosport.ru person ID
1,infosport[infosport.ru],PROPN,4[0],compound[root]
2,.ru[person],PROPN[NOUN],4[3],compound
3,person[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6432
# Alexander–Briggs notation
1,Alexander–Briggs[Alexander],PROPN,2[0],compound[root]
2,notation[–],NOUN[PUNCT],0[1],root[punct]
<none>[3],<none>[Briggs],<none>[PROPN],<none>[4],<none>[compound]
<none>[4],<none>[notation],<none>[NOUN],<none>[1],<none>[appos]

# P6461
# Rock's Backpages artist ID
1[1-2],Rock[Rock's],NOUN[_],5[_],nmod:poss[_]
2[1],'s[Rock],PART[PROPN],1[3],case[nmod:poss]
3[2],Backpages['s],NOUN[PART],5[1],compound[case]
4[3],artist[Backpages],NOUN[PROPN],5[0],compound[root]
5[4],ID[artist],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[3],<none>[appos]

# P6462
# Rock's Backpages author ID
1[1-2],Rock[Rock's],NOUN[_],5[_],nmod:poss[_]
2[1],'s[Rock],PART[PROPN],1[3],case[nmod:poss]
3[2],Backpages['s],PROPN[PART],5[1],compound[case]
4[3],author[Backpages],NOUN[PROPN],5[0],compound[root]
5[4],ID[author],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[3],<none>[appos]

# P6463
# Rock's Backpages publication ID
1[1-2],Rock[Rock's],NOUN[_],5[_],nmod:poss[_]
2[1],'s[Rock],PART[NOUN],1[3],case[nmod:poss]
3[2],Backpages['s],PROPN[PART],5[1],compound[case]
4[3],publication[Backpages],NOUN,5,compound
5[4],ID[publication],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6519
# ISO 639-3 Change Request ID
1,ISO,PROPN,0[6],root[compound]
2,639,NUM,1,dep[nummod]
3,-[-3],PUNCT[NUM],2[1],punct[nummod]
4,3[Change],NUM[NOUN],5,nummod[compound]
5,Change[Request],NOUN,7[6],compound
6,Request[ID],NOUN,7[0],compound[root]
7[<none>],ID[<none>],NOUN[<none>],1[<none>],appos[<none>]

# P6527
# V.League men's player ID
1,V.League,PROPN,2,compound
2[2-3],men's,NOUN[_],4[_],compound[_]
3[2],player[men],NOUN,4[5],compound[nmod:poss]
4[3],ID['s],NOUN[PART],0[2],root[case]
<none>[4],<none>[player],<none>[NOUN],<none>[5],<none>[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6528
# V.League women's player ID
1,V.League,PROPN,2,compound
2[2-3],women[women's],NOUN[_],5[_],nmod:poss[_]
3[2],'s[women],PART[NOUN],2[5],case[nmod:poss]
4[3],player['s],NOUN[PART],5[2],compound[case]
5[4],ID[player],NOUN,0[5],root[compound]
<none>[5],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6547
# career plus-minus rating
1,career,NOUN,2[4],compound
2,plus-[plus],NOUN[CCONJ],4,compound[cc]
3,minus[-minus],ADJ[PUNCT],4[1],amod[conj]
4,rating,NOUN,0,root

# P6592
# OpenStreetMap zoom level
1,OpenStreetMap[OpenStreet],PROPN,3[2],compound
2,zoom[Map],NOUN,3[0],compound[root]
3,level[zoom],NOUN,0[4],root[compound]
<none>[4],<none>[level],<none>[NOUN],<none>[2],<none>[appos]

# P6596
# a-tremasov.ru biography ID
1,a[a-tremasov.ru],DET[NOUN],4[0],det[root]
2,-tremasov.ru[biography],NOUN,4[3],compound
3,biography[ID],NOUN,4[1],compound[appos]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6598
# flgr-results.ru athlete ID
1,flgr[flgr-results.ru],NOUN,3[0],compound[root]
2,-[athlete],PUNCT[NOUN],1[3],punct[compound]
3,results[ID],NOUN,0[1],root[appos]
4[<none>],.ru[<none>],NOUN[<none>],6[<none>],compound[<none>]
5[<none>],athlete[<none>],NOUN[<none>],6[<none>],compound[<none>]
6[<none>],ID[<none>],NOUN[<none>],3[<none>],conj[<none>]

# P6603
# film-documentaire.fr author ID
1,film[film-documentaire.fr],NOUN[X],6[0],compound[root]
2,-[author],PUNCT[NOUN],1[3],punct[compound]
3,documentaire[ID],X[NOUN],5[1],compound[appos]
4[<none>],.fr[<none>],PUNCT[<none>],5[<none>],punct[<none>]
5[<none>],author[<none>],NOUN[<none>],6[<none>],compound[<none>]
6[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6615
# Kicker.de player ID (former scheme)
1,Kicker[Kicker.de],NOUN[PROPN],4[0],compound[root]
2,.de[player],PUNCT[NOUN],1[3],punct[compound]
3,player[ID],NOUN,4[1],compound[appos]
4,ID[(],NOUN[PUNCT],0[6],root[punct]
5,([former],PUNCT[ADJ],7[6],punct[amod]
6,former[scheme],ADJ[NOUN],7[3],amod[appos]
7,scheme[)],NOUN[PUNCT],4[6],appos[punct]
8[<none>],)[<none>],PUNCT[<none>],7[<none>],punct[<none>]

# P6624
# FSkate.ru skater ID
1,FSkate[FSkate.ru],PROPN,4[3],compound
2,.ru[skater],PROPN[NOUN],4[3],compound
3,skater[ID],NOUN,4[0],compound[root]
4[<none>],ID[<none>],NOUN[<none>],0[<none>],root[<none>]

# P6634
# LinkedIn personal profile ID
1,Linked[LinkedIn],VERB[PROPN],0[4],root[compound]
2,In[personal],ADP[ADJ],5[3],case[amod]
3,personal[profile],ADJ[NOUN],5[4],amod[compound]
4,profile[ID],NOUN,5[0],compound[root]
5[<none>],ID[<none>],NOUN[<none>],1[<none>],obl[<none>]

# P6646
# JMdictDB ID
1,JMdictDB[JMdict],NOUN[PROPN],2[0],compound[root]
2,ID[DB],NOUN[PROPN],0[3],root[compound]
<none>[3],<none>[ID],<none>[PROPN],<none>[1],<none>[appos]

# P6663
# Utpictura18 artwork ID
1,Utpictura18[Utpictura],PROPN,3[0],compound[root]
2,artwork[18],NOUN[NUM],3[1],compound[nummod]
3,ID[artwork],NOUN,0[4],root[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[1],<none>[appos]

# P6690
# CNV-SP ID
1,CNV-SP[CNV],PROPN,2[4],compound
2,ID[-],NOUN[PUNCT],0[4],root[punct]
<none>[3],<none>[SP],<none>[PROPN],<none>[4],<none>[compound]
<none>[4],<none>[ID],<none>[NOUN],<none>[0],<none>[root]

# P6699
# Yu-Gi-Oh! TCG cards ID
1,Yu,PROPN,0[5],root[compound]
2,-,PUNCT,3[5],punct
